# DELTABLAST 2.6.0+
# Query: Q43088.1 RecName: Full=Ribulose-1,5 bisphosphate carboxylase/oxygenase large subunit N-methyltransferase, chloroplastic; AltName: Full=[Fructose-bisphosphate aldolase]-lysine N-methyltransferase; AltName: Full=[Ribulose-bisphosphate carboxylase]-lysine N-methyltransferase; Short=PsLSMT; Short=RuBisCO LSMT; Short=RuBisCO methyltransferase; Short=rbcMT; Flags: Precursor >gi|508551|gb|AAA69903.1| ribulose-1,5 bisphosphate carboxylase large subunit N-methyltransferase [Pisum sativum]
# RID: AVPAC9ZT015
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1012 hits found
Q43088.1	Q43088.1	100.000	489	0	0	1	489	1	489	0.0	994
Q43088.1	PNY12947.1	89.592	490	50	1	1	489	1	490	0.0	901
Q43088.1	XP_013456761.1	88.980	490	53	1	1	489	1	490	0.0	896
Q43088.1	1MLV_A	99.545	440	2	0	46	485	2	441	0.0	889
Q43088.1	2H21_A	99.542	437	2	0	49	485	1	437	0.0	882
Q43088.1	GAU39031.1	85.714	490	47	2	1	489	1	468	0.0	857
Q43088.1	XP_004516567.1	87.269	487	61	1	3	489	4	489	0.0	839
Q43088.1	XP_019432156.1	79.757	494	94	3	1	489	1	493	0.0	808
Q43088.1	XP_019445931.1	79.757	494	94	3	1	489	1	493	0.0	803
Q43088.1	XP_016190910.1	77.756	499	99	6	1	488	1	498	0.0	786
Q43088.1	XP_003529470.1	80.368	489	94	1	1	489	1	487	0.0	785
Q43088.1	XP_015956905.1	77.756	499	99	6	1	488	1	498	0.0	785
Q43088.1	XP_025690802.1	77.756	499	99	6	1	488	1	498	0.0	785
Q43088.1	XP_020204815.1	79.633	491	98	1	1	489	1	491	0.0	784
Q43088.1	XP_014506881.1	79.346	489	101	0	1	489	1	489	0.0	781
Q43088.1	XP_027346229.1	80.982	489	92	1	1	489	1	488	0.0	780
Q43088.1	XP_003556768.1	79.959	489	96	1	1	489	1	487	0.0	780
Q43088.1	RDX99143.1	79.837	491	97	2	1	489	1	491	0.0	778
Q43088.1	XP_017439385.1	78.732	489	104	0	1	489	1	489	0.0	772
Q43088.1	XP_027919273.1	79.592	490	99	1	1	489	1	490	0.0	771
Q43088.1	XP_007158636.1	77.914	489	108	0	1	489	1	489	0.0	751
Q43088.1	RYR17860.1	71.751	531	106	8	1	488	1	530	0.0	751
Q43088.1	POO03485.1	71.367	461	129	1	25	482	29	489	0.0	692
Q43088.1	PON54164.1	71.367	461	129	1	25	482	29	489	0.0	689
Q43088.1	XP_008221574.1	70.563	462	131	4	25	482	33	493	0.0	675
Q43088.1	XP_007222120.1	70.323	465	133	4	22	482	31	494	0.0	675
Q43088.1	XP_010108706.1	72.383	449	124	0	34	482	43	491	0.0	674
Q43088.1	XP_021807566.1	70.108	465	134	4	22	482	31	494	0.0	673
Q43088.1	XP_022156310.1	69.130	460	140	2	25	482	31	490	0.0	670
Q43088.1	CDP00367.1	69.462	465	141	1	19	482	63	527	0.0	670
Q43088.1	XP_008361779.1	69.935	459	133	3	25	482	32	486	0.0	669
Q43088.1	XP_021299616.1	68.496	492	141	7	2	482	3	491	0.0	668
Q43088.1	XP_027150744.1	67.351	487	154	2	1	482	1	487	0.0	668
Q43088.1	XP_027098310.1	67.351	487	154	2	1	482	1	487	0.0	668
Q43088.1	XP_023890771.1	72.082	437	121	1	47	482	59	495	0.0	667
Q43088.1	XP_027096943.1	69.462	465	141	1	19	482	23	487	0.0	667
Q43088.1	XP_024194296.1	68.737	467	143	1	19	482	25	491	0.0	667
Q43088.1	XP_011463675.1	68.966	464	141	1	22	482	158	621	0.0	667
Q43088.1	XP_018823179.1	69.379	467	137	2	22	482	27	493	0.0	666
Q43088.1	XP_022776821.1	68.496	492	143	6	1	482	4	493	0.0	664
Q43088.1	XP_017971476.1	70.450	467	130	5	21	482	28	491	0.0	664
Q43088.1	EOY01840.1	70.450	467	130	5	21	482	28	491	0.0	664
Q43088.1	XP_011075538.1	67.556	487	153	4	1	482	1	487	0.0	659
Q43088.1	XP_004138924.1	69.414	461	139	1	24	482	38	498	0.0	659
Q43088.1	PIM97816.1	69.690	452	135	2	33	482	35	486	0.0	659
Q43088.1	XP_015895013.1	70.022	457	137	0	26	482	31	487	0.0	657
Q43088.1	XP_022881836.1	71.619	451	127	1	33	482	40	490	0.0	656
Q43088.1	XP_022946640.1	67.028	461	152	0	22	482	25	485	0.0	655
Q43088.1	XP_023546520.1	67.028	461	152	0	22	482	25	485	0.0	654
Q43088.1	XP_008441688.1	68.980	461	141	1	24	482	26	486	0.0	652
Q43088.1	PHT33746.1	67.355	484	154	4	1	482	1	482	0.0	650
Q43088.1	XP_017641809.1	69.913	462	120	3	39	482	23	483	0.0	650
Q43088.1	XP_012478712.1	69.913	462	131	4	22	482	29	483	0.0	650
Q43088.1	XP_022972838.1	66.594	461	154	0	22	482	25	485	0.0	649
Q43088.1	XP_002267249.1	69.584	457	134	4	28	482	26	479	0.0	649
Q43088.1	XP_016693362.1	69.481	462	133	4	22	482	29	483	0.0	649
Q43088.1	XP_016667068.1	69.697	462	121	3	39	482	23	483	0.0	649
Q43088.1	CAN82664.1	69.824	454	132	4	28	479	26	476	0.0	648
Q43088.1	PHU02472.1	67.149	484	155	4	1	482	1	482	0.0	647
Q43088.1	RVW77964.1	67.797	472	132	5	28	482	26	494	0.0	647
Q43088.1	XP_016548471.1	67.149	484	155	4	1	482	1	482	0.0	646
Q43088.1	XP_007149061.1	71.042	480	104	2	1	480	1	445	0.0	645
Q43088.1	OVA12221.1	68.261	460	140	6	26	482	25	481	0.0	645
Q43088.1	XP_015076000.1	67.629	485	152	5	1	482	1	483	0.0	645
Q43088.1	XP_021663549.1	65.909	484	159	4	1	482	1	480	0.0	643
Q43088.1	XP_019076644.1	68.831	462	134	5	28	482	26	484	0.0	643
Q43088.1	OMO93325.1	67.024	467	148	4	21	482	25	490	0.0	642
Q43088.1	XP_006348754.1	67.423	485	153	5	1	482	1	483	0.0	642
Q43088.1	XP_022973301.1	69.197	461	141	1	22	482	29	488	0.0	642
Q43088.1	XP_004239106.1	67.423	485	153	5	1	482	1	483	0.0	641
Q43088.1	NP_001312185.1	70.938	437	126	1	47	482	50	486	0.0	640
Q43088.1	XP_023538470.1	69.130	460	141	1	23	482	30	488	0.0	639
Q43088.1	XP_021662061.1	66.116	484	158	4	1	482	1	480	0.0	639
Q43088.1	XP_022951988.1	68.980	461	142	1	22	482	29	488	0.0	639
Q43088.1	XP_019234056.1	68.035	463	140	2	21	482	31	486	0.0	639
Q43088.1	XP_012067696.1	66.876	477	152	4	9	482	8	481	0.0	638
Q43088.1	XP_012847578.1	69.469	452	136	2	33	482	30	481	0.0	635
Q43088.1	XP_021897740.1	66.951	469	149	3	19	482	29	496	0.0	635
Q43088.1	XP_009776725.1	67.819	463	141	2	21	482	31	486	0.0	634
Q43088.1	XP_022011727.1	64.403	486	151	7	1	482	1	468	0.0	634
Q43088.1	XP_021626628.1	64.876	484	164	4	1	482	1	480	0.0	634
Q43088.1	XP_006438744.1	68.522	467	139	6	21	482	29	492	0.0	633
Q43088.1	XP_010066885.1	71.163	430	122	2	54	482	62	490	0.0	632
Q43088.1	KDO83008.1	68.522	467	139	6	21	482	29	492	0.0	632
