# DELTABLAST 2.6.0+
# Query: P02144.2 RecName: Full=Myoglobin
# RID: AW095WVU015
# Database: nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1000 hits found
P02144.2	XP_003264736.1	99.351	154	1	0	1	154	57	210	9.17e-102	300
P02144.2	EAW60065.1	100.000	154	0	0	1	154	13	166	1.51e-99	292
P02144.2	XP_008973239.1	99.351	154	1	0	1	154	13	166	6.11e-98	288
P02144.2	AAX36993.1	100.000	154	0	0	1	154	1	154	1.12e-97	287
P02144.2	XP_018874109.1	99.351	154	1	0	1	154	13	166	1.42e-97	287
P02144.2	NP_005359.1	100.000	154	0	0	1	154	1	154	1.58e-97	286
P02144.2	AAX84516.1	99.351	154	1	0	1	154	1	154	2.91e-97	286
P02144.2	BAG36764.1	98.701	154	2	0	1	154	1	154	4.47e-97	285
P02144.2	AAA59595.1	99.351	154	1	0	1	154	1	154	5.27e-97	285
P02144.2	XP_003264735.1	99.351	154	1	0	1	154	1	154	5.82e-97	285
P02144.2	XP_008973240.1	99.351	154	1	0	1	154	1	154	1.17e-96	285
P02144.2	XP_024095358.1	98.701	154	2	0	1	154	13	166	1.54e-96	285
P02144.2	PNJ49375.1	98.701	154	2	0	1	154	59	212	1.85e-96	286
P02144.2	711658B	98.693	153	2	0	2	154	1	153	2.32e-96	284
P02144.2	XP_018874110.1	99.351	154	1	0	1	154	1	154	2.92e-96	283
P02144.2	711658A	98.039	153	3	0	2	154	1	153	1.02e-95	282
P02144.2	XP_023077864.1	96.753	154	5	0	1	154	39	192	1.51e-95	283
P02144.2	NP_001125556.1	98.701	154	2	0	1	154	1	154	5.71e-95	280
P02144.2	3RGK_A	98.693	153	2	0	2	154	1	153	5.76e-95	280
P02144.2	761377A	98.693	153	2	0	2	154	1	153	4.06e-94	278
P02144.2	XP_023077865.1	96.753	154	5	0	1	154	1	154	5.84e-94	278
P02144.2	XP_011893433.1	96.104	154	6	0	1	154	13	166	2.36e-93	276
P02144.2	XP_011385520.1	94.805	154	8	0	1	154	24	177	4.43e-93	276
P02144.2	XP_011816533.1	96.104	154	6	0	1	154	1	154	1.08e-92	275
P02144.2	XP_010387442.1	95.455	154	7	0	1	154	39	192	1.56e-92	275
P02144.2	XP_023383145.1	94.805	154	8	0	1	154	10	163	3.07e-92	274
P02144.2	XP_003905518.1	96.104	154	6	0	1	154	1	154	4.08e-92	273
P02144.2	XP_015447016.1	94.805	154	8	0	1	154	15	168	7.50e-92	273
P02144.2	XP_001082215.1	95.455	154	7	0	1	154	1	154	1.04e-91	272
P02144.2	XP_011385531.1	94.805	154	8	0	1	154	9	162	1.25e-91	272
P02144.2	XP_010387443.1	95.455	154	7	0	1	154	1	154	4.56e-91	270
P02144.2	P02163.2	94.156	154	9	0	1	154	1	154	1.11e-90	269
P02144.2	XP_006914556.1	94.805	154	8	0	1	154	1	154	1.28e-90	269
P02144.2	XP_016017302.1	94.156	154	9	0	1	154	1	154	2.41e-90	268
P02144.2	VCW91177.1	91.558	154	13	0	1	154	62	215	4.57e-90	270
P02144.2	NP_999401.1	93.506	154	10	0	1	154	1	154	5.15e-90	268
P02144.2	1MYH_A	92.810	153	11	0	2	154	1	153	2.97e-89	266
P02144.2	1PMB_A	93.464	153	10	0	2	154	1	153	3.66e-89	265
P02144.2	XP_004456468.1	91.558	154	13	0	1	154	1	154	4.88e-89	265
P02144.2	1MYI_A	92.810	153	11	0	2	154	1	153	7.07e-89	265
P02144.2	PNI98125.1	99.301	143	1	0	1	143	1	143	1.07e-88	264
P02144.2	XP_017523061.1	88.961	154	17	0	1	154	1	154	1.13e-88	264
P02144.2	XP_008055970.1	93.506	154	10	0	1	154	1	154	1.41e-88	264
P02144.2	1MYJ_A	92.810	153	11	0	2	154	1	153	1.46e-88	264
P02144.2	NP_001288305.1	92.208	154	12	0	1	154	1	154	1.46e-88	264
P02144.2	5YCG_A	90.909	154	14	0	1	154	4	157	1.53e-88	264
P02144.2	P02164.2	90.260	154	15	0	1	154	1	154	1.58e-88	264
P02144.2	XP_006183931.1	90.909	154	14	0	1	154	1	154	1.92e-88	264
P02144.2	XP_007952164.1	89.610	154	16	0	1	154	1	154	3.44e-88	263
P02144.2	XP_014688187.1	88.312	154	18	0	1	154	42	195	3.47e-88	265
P02144.2	1M6C_A	92.810	153	11	0	2	154	1	153	3.67e-88	263
P02144.2	1MNJ_A	92.157	153	12	0	2	154	1	153	3.79e-88	263
P02144.2	XP_006170382.1	91.558	154	13	0	1	154	1	154	6.21e-88	262
P02144.2	1MNK_A	92.157	153	12	0	2	154	1	153	1.09e-87	262
P02144.2	XP_006890224.1	90.909	154	14	0	1	154	1	154	1.16e-87	262
P02144.2	XP_022374654.1	90.260	154	15	0	1	154	10	163	1.54e-87	262
P02144.2	1MNH_A	92.157	153	12	0	2	154	1	153	1.96e-87	261
P02144.2	XP_024435142.1	90.909	154	14	0	1	154	1	154	2.24e-87	261
P02144.2	XP_004623934.1	89.610	154	16	0	1	154	1	154	2.95e-87	261
P02144.2	P02166.2	89.610	154	16	0	1	154	1	154	3.36e-87	261
P02144.2	P11343.3	90.909	154	14	0	1	154	1	154	3.59e-87	260
P02144.2	XP_006170381.1	90.909	154	14	0	1	154	1	154	4.43e-87	260
P02144.2	AGM75763.1	90.909	154	14	0	1	154	1	154	5.76e-87	260
P02144.2	P14396.2	90.260	154	15	0	1	154	1	154	5.89e-87	260
P02144.2	XP_002925619.1	90.909	154	14	0	1	154	1	154	5.95e-87	260
P02144.2	XP_010614217.1	90.260	154	15	0	1	154	1	154	6.08e-87	260
P02144.2	P04250.2	88.961	154	17	0	1	154	1	154	6.08e-87	260
P02144.2	PNJ49376.1	98.601	143	2	0	1	143	1	143	7.66e-87	259
P02144.2	XP_005374725.1	88.961	154	17	0	1	154	1	154	8.09e-87	259
P02144.2	XP_021492438.1	88.961	154	17	0	1	154	1	154	8.64e-87	259
P02144.2	P02171.2	90.260	154	15	0	1	154	1	154	9.13e-87	259
P02144.2	XP_002743768.1	90.260	154	15	0	1	154	1	154	9.64e-87	259
P02144.2	XP_012500179.1	89.610	154	16	0	1	154	1	154	9.75e-87	259
P02144.2	5YCI_A	88.961	154	17	0	1	154	4	157	9.99e-87	259
P02144.2	1MNI_A	92.157	153	12	0	2	154	1	153	1.15e-86	259
P02144.2	P02193.2	90.260	154	15	0	1	154	1	154	1.38e-86	259
P02144.2	P02152.2	90.909	154	14	0	1	154	1	154	1.40e-86	259
P02144.2	XP_004418145.1	88.961	154	17	0	1	154	1	154	1.76e-86	259
P02144.2	XP_004650319.1	88.961	154	17	0	1	154	1	154	1.86e-86	259
P02144.2	XP_004373870.1	90.260	154	15	0	1	154	1	154	1.99e-86	259
P02144.2	XP_012289723.1	90.260	154	15	0	1	154	1	154	2.24e-86	258
P02144.2	P20856.2	90.260	154	15	0	1	154	1	154	2.59e-86	258
P02144.2	XP_027449767.1	87.662	154	19	0	1	154	10	163	3.47e-86	258
P02144.2	0606155A	90.196	153	15	0	2	154	1	153	3.88e-86	258
P02144.2	C0HJQ9.1	88.961	154	17	0	1	154	1	154	4.01e-86	258
P02144.2	P04249.2	88.961	154	17	0	1	154	1	154	4.33e-86	258
P02144.2	XP_017359516.1	90.909	154	14	0	1	154	1	154	4.33e-86	258
P02144.2	AFN89860.1	89.610	154	16	0	1	154	1	154	4.63e-86	258
P02144.2	XP_007535738.1	89.610	154	16	0	1	154	1	154	4.94e-86	258
P02144.2	P02156.2	89.610	154	16	0	1	154	1	154	4.94e-86	258
P02144.2	AFN89857.1	88.312	154	18	0	1	154	1	154	5.28e-86	258
P02144.2	XP_022374655.1	90.260	154	15	0	1	154	1	154	5.57e-86	258
P02144.2	XP_028388562.1	89.610	154	16	0	1	154	1	154	5.76e-86	257
P02144.2	XP_004589610.1	89.610	154	16	0	1	154	1	154	5.89e-86	257
P02144.2	AGM75749.1	90.260	154	15	0	1	154	1	154	1.23e-85	256
